event_type,event_id,map_id,pos_x,pos_y,image_id,"direction(UP:0, DOWN:1, LEFT:2, RIGHT:3)","speed(not_move:0, slow:1, normal:2, fast:3, not_step:4)",param
save_point,9801,98,12,34,0,0,0,
event_generator,9802,98,12,34,17,0,0,"@save_msg.txt"
treasure_item,9830,98,10,24,2,1,0,1001
treasure_item,9831,98,13,26,2,1,0,1001
treasure_item,9832,98,10,9,2,1,0,1012
treasure_item,70730,707,8,22,2,1,0,1000
event_generator,9860,98,5,28,17,0,0,"@reset_slide_walk.txt"
event_generator,9861,98,13,30,17,0,0,"@098/on_train_1.txt"
event_generator,9862,98,13,31,17,0,0,"@098/off_train_1.txt"
event_generator,9863,98,12,15,17,0,0,"@098/on_train_1.txt"
event_generator,9864,98,12,16,17,0,0,"@098/off_train_1.txt"
event_generator,9865,98,13,29,17,0,0,"@098/train_warp_1.txt"
event_generator,9866,98,13,22,17,0,0,"@098/train_warp_2.txt"
event_generator,9867,98,18,16,17,0,0,"@098/train_warp_3.txt"
event_generator,9868,98,18,23,17,0,0,"@098/train_warp_4.txt"
event_generator,9904,99,28,28,17,0,0,"@099/on_train_2.txt"
event_generator,9906,99,17,27,17,0,0,"@099/train_gimmick_c01.txt"
event_generator,9908,99,29,22,17,0,0,"@099/train_graveyard_2a.txt"
npc2,9910,99,23,15,17,0,0,""
npc2,9911,99,23,16,17,0,0,""
npc2,9912,99,23,17,17,0,0,""
npc2,9913,99,23,18,17,0,0,""
npc2,9914,99,23,19,17,0,0,""
npc2,9915,99,23,20,17,0,0,""
npc2,9916,99,23,22,17,0,0,""
npc2,9917,99,23,23,17,0,0,""
npc2,9918,99,23,25,17,0,0,""
npc2,9919,99,29,19,17,0,0,""
npc2,9920,99,29,22,17,0,0,""
npc2,9921,99,30,23,17,0,0,""
npc2,9926,99,17,26,17,0,0,""
npc2,9927,99,17,28,17,0,0,""
npc2,9928,99,17,30,17,0,0,""
treasure_item,9930,99,24,40,2,1,0,1000
treasure_item,9931,99,20,36,2,1,0,1000
treasure_item,9932,99,13,34,2,1,0,1003
treasure_item,9933,99,31,19,2,1,0,1001
event_generator,9934,99,23,16,17,0,0,"@099/train_graveyard_2b.txt"
event_generator,9938,99,23,15,17,0,0,"@099/train_graveyard_3.txt"
event_generator,9939,99,24,15,17,0,0,"@099/train_graveyard_4.txt"
map_obj,9940,99,23,25,46,0,0,0
map_obj,9941,99,23,24,47,0,0,0
map_obj,9942,99,23,23,47,0,0,0
map_obj,9943,99,23,22,47,0,0,0
map_obj,9944,99,23,21,47,0,0,0
map_obj,9945,99,23,20,48,0,0,0
map_obj,9950,99,24,25,49,0,0,0
map_obj,9951,99,24,24,50,0,0,0
map_obj,9952,99,24,23,50,0,0,0
map_obj,9953,99,24,22,50,0,0,0
map_obj,9954,99,24,21,50,0,0,0
map_obj,9955,99,24,20,50,0,0,0
map_obj,9960,99,29,28,46,0,0,0
map_obj,9961,99,29,27,47,0,0,0
map_obj,9962,99,29,26,47,0,0,0
map_obj,9963,99,29,25,47,0,0,0
map_obj,9964,99,29,24,47,0,0,0
map_obj,9965,99,29,23,47,0,0,0
map_obj,9966,99,29,22,48,0,0,0
map_obj,9970,99,30,28,49,0,0,0
map_obj,9971,99,30,27,50,0,0,0
map_obj,9972,99,30,26,54,0,0,0
map_obj,9981,99,17,26,48,0,0,0
map_obj,9982,99,17,27,47,0,0,0
map_obj,9983,99,17,28,47,0,0,0
map_obj,9984,99,17,29,47,0,0,0
map_obj,9985,99,17,34,55,0,0,0
map_obj,9989,99,18,26,50,0,0,0
map_obj,9990,99,18,27,50,0,0,0
map_obj,9991,99,18,28,50,0,0,0
npc2,9996,99,2,2,66,1,0,""
npc2,9997,99,2,3,70,0,0,""
npc2,9998,99,12,2,72,1,2,""
npc2,9999,99,4,3,89,1,0,""
event_generator,10100,101,16,61,17,0,0,"@101/plate_support_warp01.txt"
event_generator,10101,101,17,75,17,0,0,"@101/plate_support_warp02.txt"
event_generator,10104,101,18,96,17,0,0,"@101/plate_support05.txt"
event_generator,10105,101,19,96,17,0,0,"@101/plate_support05.txt"
npc2,10140,101,17,101,32,1,0,""
npc2,10141,101,17,104,32,0,0,""
npc2,10142,101,13,101,70,0,0,""
npc2,10143,101,17,103,68,1,0,""
npc2,10144,101,13,104,66,0,0,""
save_point,10145,101,20,97,0,0,0,
event_generator,10201,102,15,34,17,0,0,"@102/plate_support06.txt"
npc2,10227,102,13,58,140,1,4,""
npc2,10237,102,19,54,139,0,4,""
npc2,10238,102,14,52,140,1,4,""
npc2,10239,102,12,44,140,1,4,""
npc_event,10251,102,20,40,143,2,3,"none"
npc_event,10253,102,11,37,145,3,3,"Baret
`Fuck! A time bomb!"
npc_event,10254,102,20,41,143,0,3,"none"
npc_event,10255,102,9,38,2,0,3,"Tifa
`We're all finished if
 the Plate comes down.
 We have to hurry!"
event_generator,10309,103,10,21,17,0,0,"@103/plate_section_jump9.txt"
event_generator,10310,103,11,21,17,0,0,"@103/plate_section_jump9.txt"
event_generator,10330,103,22,34,17,0,0,"@103/battery1.txt"
event_generator,10331,103,16,18,17,0,0,"@103/battery2.txt"
map_obj,10340,103,22,34,61,0,0,0
map_obj,10341,103,16,18,61,0,0,0
map_obj,10350,103,14,26,32,0,0,0
map_obj,10351,103,14,27,32,0,0,0
map_obj,10352,103,14,28,32,0,0,0
map_obj,10353,103,15,26,32,0,0,0
map_obj,10354,103,15,27,32,0,0,0
map_obj,10355,103,15,28,32,0,0,0
map_obj,10356,103,16,26,32,0,0,0
map_obj,10357,103,16,27,32,0,0,0
map_obj,10358,103,16,28,32,0,0,0
treasure_box,10359,103,11,19,0,0,0,1003
npc_event,10360,103,25,14,159,0,2,"none"
npc_event,10361,103,25,15,159,0,2,"none"
npc_event,10362,103,25,16,159,0,2,"none"
npc_event,10363,103,25,17,159,3,2,"none"
event_generator,10370,103,14,34,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10371,103,11,31,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10372,103,11,26,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10373,103,22,24,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10375,103,22,27,17,0,0,"@103/plate_section_jump6.txt"
event_generator,10376,103,17,26,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10377,103,17,19,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10378,103,26,15,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10410,104,22,7,17,0,0,"@104/plate_section_warp6.txt"
event_generator,10430,104,12,30,17,0,0,"@104/battery3.txt"
map_obj,10440,104,12,30,61,0,0,0
map_obj,10450,104,11,30,60,0,0,0
map_obj,10451,104,13,30,60,0,0,0
event_generator,10471,104,27,31,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10472,104,17,31,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10473,104,12,27,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10474,104,12,24,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10475,104,22,24,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10476,104,11,32,17,0,0,"@103/plate_section_jump4.txt"
event_generator,10477,104,13,32,17,0,0,"@103/plate_section_jump4.txt"
npc_event,10550,105,31,7,123,1,3,"none"
npc_event,10551,105,32,7,123,0,3,"none"
npc_event,10552,105,31,8,123,2,3,"none"
npc_event,10553,105,32,8,123,3,3,"none"
npc_event,10554,105,1,3,146,1,3,"none"
npc_event,10555,105,0,3,146,0,3,"none"
save_point,10698,106,20,11,0,0,0,
event_generator,10699,106,20,11,17,0,0,"@save_msg.txt"
event_generator,10700,107,12,7,17,0,0,"@107/shinra_bldg_stairs_in.txt"
event_generator,10701,107,12,8,17,0,0,"@107/shinra_bldg_stairs_in.txt"
event_generator,10702,107,12,9,17,0,0,"@107/shinra_bldg_stairs_in.txt"
event_generator,11420,114,8,17,17,0,0,"@115/shinra_bldg_stairs_warp_in1.txt"
event_generator,11421,114,9,17,17,0,0,"@115/shinra_bldg_stairs_warp_in2.txt"
event_generator,11423,114,8,56,17,0,0,"@114/shinra_bldg_stairs_out1.txt"
event_generator,11424,114,9,56,17,0,0,"@114/shinra_bldg_stairs_out2.txt"
event_generator,11425,114,5,7,17,0,0,"@114/shinra_bldg_stairs_01f.txt"
event_generator,11520,115,8,10,17,0,0,"@115/shinra_bldg_stairs_warp_in1.txt"
event_generator,11521,115,9,10,17,0,0,"@115/shinra_bldg_stairs_warp_in2.txt"
event_generator,11522,115,8,60,17,0,0,"@115/shinra_bldg_stairs_warp_out1.txt"
event_generator,11523,115,9,60,17,0,0,"@115/shinra_bldg_stairs_warp_out2.txt"
event_generator,11590,115,1,1,17,0,0,"@115/shinra_bldg_stairs_treasure.txt"
npc2,11591,115,1,1,80,0,0,""
event_generator,11622,116,8,46,17,0,0,"@115/shinra_bldg_stairs_warp_out1.txt"
event_generator,11623,116,9,46,17,0,0,"@115/shinra_bldg_stairs_warp_out2.txt"
map_door,11650,116,8,8,0,0,0,0
event_generator,11700,117,0,0,17,0,0,"@117/shinra_bldg_59f.txt"
event_generator,70200,702,11,16,17,0,0,"@702/tifa'smemory1.txt"
npc_event,70201,702,11,21,17,0,2,"none"
npc_event,70202,702,11,20,17,1,2,"none"
npc_event,70500,705,8,14,121,0,3,"none"
npc_event,70501,705,8,19,0,0,2,"none"
npc_event,70502,705,8,15,14,3,0,"none"
npc_event,70503,705,9,15,21,2,0,"none"
npc2,70797,707,2,74,49,3,0,""
event_generator,70798,707,17,77,17,0,0,"@707/omake01.txt"
event_generator,70799,707,0,0,17,0,0,"@707/omake02.txt"
event_generator,70900,709,15,32,17,0,0,"@709/plate_support08_a.txt"
npc_event,70920,709,11,30,66,2,2,"none"
npc_event,70921,709,11,24,72,1,2,"none"
npc_event,70922,709,14,30,73,3,2,"none"
npc_event,70923,709,19,29,74,2,2,"none"
npc_event,70924,709,23,22,68,1,2,"none"
npc_event,70925,709,21,29,69,0,2,"none"
npc_event,70926,709,19,31,73,3,2,"none"
map_door,70930,709,14,26,6,0,0,0
npc_event,71130,711,22,23,80,3,0,"none"
npc_event,71131,711,34,24,80,3,0,"none"
npc_event,71132,711,29,25,80,3,0,"none"
npc_event,71133,711,26,20,80,3,0,"none"
npc_event,71134,711,31,22,80,3,0,"none"
npc_event,71135,711,27,26,80,3,0,"none"
npc_event,71136,711,23,10,80,3,0,"none"
npc_event,71137,711,24,36,80,3,0,"none"
npc_event,71138,711,34,35,80,3,0,"none"
npc_event,71139,711,24,31,80,3,0,"none"
npc_event,71140,711,30,33,80,3,0,"none"
npc,23300,233,7,8,26,1,0,"タークス:ツォン`おまえたちのあいてをしに
ここにきたんじゃない
はやく でていくんだな"
npc,23301,233,9,9,29,2,1,"タークス:ルード`======
====イリーナは となりのへやだ====


==========



===おとこ3にん===
むさくるしい========"
npc,23302,233,10,10,317,3,2,"タークス:レノ`こんなところまで はるばる
ごくろうさま と"
npc,23400,234,10,15,14,1,2,"Tifa`あー つかれた!
あなたはだいじょうぶ? Cloud"
npc,23401,234,6,12,68,1,1,"じょせい`さっき 2かいの
いちばんみぎのへやに くろいスーツの
ひとたちが はいっていったけど===

せまくないのかしら?"
npc,23500,235,6,10,43,3,1,"せいさくしゃ 822`こんにちは!



まだまだ あそべるところは ないけれども
たのしんでいただけたのなら さいわいです!


かんせい めざして がんばりましょー"
npc,23600,236,27,19,43,1,0,"かかりいん`すいません!
ラウンドスクウェアには いけないんです!
すいません!"
npc,23601,236,15,22,4,1,1,"ヴィンセント`==フッ==
わたしには こういう しめったところが
おにあいなのだ==="
npc,23700,237,14,2,43,1,0,"かかりいん`ただいま ラウンドクウェアは
ちょうせいちゅうなのよね
ごめんねー"
npc,23800,238,19,13,6,3,0,"ユフィ`===おえっぷ===



Cloud==アンタも==このカンジ==わかるだろ==
アタマが==グラグラ==する==


==うえっぷ=="
npc,23900,239,13,16,3,1,1,"エアリス`Cloud
つぎにきたときは==
いっしょに まわりましょう?

わたし たのしみにしてるから!"
npc,23901,239,5,11,43,3,0,"かかりいん `もうしわけありません
ただいま ラウンドスクウェアは
ちょうせいちゅうです"
npc,23902,239,12,14,17,1,0,"INFO おとうと`ゴールドソーサーへようこそ!
ひだりはんぶんを あんないさせていただきます!!


ラウンドスクウェア
えんないをいちぼうできます
うつくしいゴールドソーサーの
やけいをあなたに!
スピードスクウェア
あなたを こうふんのなかへ
シューティングコースターが
きみをまつ!
ゴーストスクウェア
こちらにはホテルがございます
おとまりのさいはこちらへ
ヒョヒョヒョヒョヒョッ
いちばんうえは イベントスクウェア
たのしいえんげきが
あなたを まっています

みぎはんぶんは あににたずねてください!
それでは ごゆっくり!"
npc,23903,239,14,14,17,1,0,"INFO あに`ふあーあ ねむねむ
え? あんないしてほしい?
しょうがないなあ
みぎはんぶんだけ おしえてあげる
ワンダースクウェア
かずおおくのゲームが あなたをまっています
ワンダースクウェアでGPをためて
たくさんあそぼう!
バトルスクウェア
あつきたたかいへきみをいざなう!
いまひっさつの ゴールドアタック!!

チョコボスクウェア
チョコボレーシングが
きみをバーチャルせかいへごあんない
クェッ! クェッ!
あーつかれた
つづきは となりの おとうとにきいてよね


おやすみ
うーん ZZZ"
npc,24000,240,16,20,4,0,0,"レッド13`なぜ オペラに チョコボがでているのだ?
りかいに くるしむな=="
npc,24001,240,9,8,60,1,3,"やくしゃチョコボ`クエッ クエッ"
npc,24002,240,11,7,66,1,0,"ラルス`マリアはー
わたしーのー きさきにー
なーるーべーきーひーとーだ"
npc,24003,240,10,7,73,1,0,"ドラクゥ `おー マリィアー
おー マリィアー


わたしーのー こえがー
とどいーてー いるかー
おまえのー もーとーへー"
npc,24100,241,5,21,43,0,0,"メカカカリイン`タダイマ
ラウンドスクウェアハ チョウセイチュウ
デ ゴザイマス

モウシワケアリマセン モウシワケアリマセン
モウシワケアリマセン モウシワケアリマセン
モウシワワワワワワワワワワ
ピー ガー"
npc,24200,242,3,12,1,0,0,"Baret`おおおおおおおおお!!!
アバランチをなめるんじゃねえ!


おおおおおおおおおおおおおおおおおおおおおおおおおお
おおおおおおおおおおおおおおおおおおおおおおおおおお
おおおおおおおおおおおおおおおおおおおおおおおおおお
おおおおおおおおおおおおおおおおおおおおおおおおおお"
npc,24201,242,3,11,17,0,0,"アームレスリングうでずもうだ!



ウワサだと コントローラーに
バネをしこまないと かてないくらい
むずかしいらしい"
npc,24202,242,13,11,17,0,0,"バスケットゲームだ!



バスケットのはずなのに
なぜコートに ぶきが おいて
あるんだろう==?"
npc,24300,243,5,17,18,0,0,"ザックス`うおー!
きょうは かつまで やめないぜ!
"
npc,24301,243,15,9,17,0,0,"うらないマシーンだ!



ガチャン!



`もとめれば かならずあえます
しかし たいせつなものをうしないます"
npc,24302,243,7,8,17,0,0,"Gバイクだ!



しろいガクランをきた こうはな せいねんが
つぎつぎと ヤンキーを バイクで
なぎたおしている=="
npc,24303,243,16,16,17,0,0,"モグはうすだ!



かいじゅうが プロテインを ガリガリ
かじっている=="
npc,24304,243,7,9,66,0,0,"わかもの`ぶうーん==
いつか ほんものの ハーディにのって
ハイウェイをかけてやるのさ"
npc,24305,243,9,6,17,0,0,"Gバイクだ!



あかいヒゲオヤジが なげたコウラが
みどりのキョウリュウを ふっとばした!"
npc,24306,243,11,12,5,2,0,"`くにへ かえるんだな=="
npc,24307,243,16,17,68,0,0,"スイーツ`キャー かわいい!



なんだか ゲームのなかみは もりあがりに
かけるけど==


かわいければ いいのよね
"
npc,24308,243,10,17,70,0,0,"チンピラ`いけ!!
やれ!そこ!そこだ!
いまだ!ぶっころせ!!
ヒジつかえ ヒジ!!"
npc,24309,243,9,12,17,3,0,"`ザンギュラの スーパーウリアッうえ"
npc,24310,243,5,9,17,0,0,"スノーゲームだ!



ふたりの ハンマーをもった エスキモーが
けんかを している=="
npc,24311,243,10,16,17,0,0,"3Dバトラーだ!



きんぱつの ぐんじんが ロシアの プロレスラーを
けりで あっとうしている!!"
npc,24312,243,5,16,17,0,0,"せんすいかんゲームだ!



なぞの モアイぞうが かいていに
たたずんでいる=="
npc,24400,244,3,31,43,3,0,"かかりいん`ごめんなさい
ラウンドスクウェアは ただいま
ちょうせいちゅうなのです"
npc,24500,245,7,23,8,1,2,"シド`かあーっ!
どこもかしこも あそべねえじゃねえか!!
まったく ふざけやがって!"
npc,24501,245,4,14,17,1,0,"うけつけじょう`いま とうぎじょうに
へんなおとこのひとがいるのよ
なんとかしてくれないかしら?"
npc,24502,245,4,13,68,1,0,"うけつけじょう`こんなところまで みてくれる
あなたに かんしゃ!"
npc,24503,245,12,14,17,1,0,"うけつけじょう`うえは とうぎじょう



みぎは
ゴールドソーサーかんちょう ディオの
コレクションルームでございます"
npc,24504,245,12,13,68,1,0,"うけつけじょう`あなたが はなしかけてたのは
じつは つくえなのよね


わたしは なにもしなくていいから
このしごと ラクなのよ"
npc,24505,245,12,23,17,1,0,"BPマシン`てめえ!
BPも もってないくせに
おれに はなしかけるんじゃねえ!"
npc,24600,246,7,7,44,1,1,"ディオ`ひさしぶりだな しょうねん!
げんきにやっていたかい?


わたしは あいもかわらず
でんせつでありつづけているよ
ハッハッハッハッハッ!!!!!!!"
npc,24700,247,10,12,5,3,0,"セフィロス`わたしと たたかいたいならば==



くるがいい
こだいしゅの やくそくのちへ"
npc,24800,248,9,15,61,1,0,"やまチョコボ`レースはー
かわチョコボ`まだー
やまかわチョコボ`あそべないよーん"
npc,24801,248,13,28,43,2,0,"かかりいん`すいません!
ラウンドスクウェアは まだ
ちょうせいちゅうなんですよ"
npc,24802,248,7,15,62,1,0,"やまチョコボ`レースはー
かわチョコボ`まだー
やまかわチョコボ`あそべないよーん"
npc,24803,248,8,15,63,1,0,"やまチョコボ`レースはー
かわチョコボ`まだー
やまかわチョコボ`あそべないよーん"
npc,24900,249,22,16,43,1,0,"うけつけ`ようこそ ゴールドソーサーへ!



ただいま プロジェクトほっそく
5しゅうねんを きねんして
にゅうえんは むりょうになっています

こころゆくまで おたのしみくださいね!"
npc,24901,249,20,28,7,1,2,"ケットシー`ふっふっふーん
ここにくると なんだか
ウキウキしますなあ クラウドはん"
npc,24902,249,42,23,71,1,0,"おとこ`よう
13ねんぶりだな


なんだ カネがねえのか
なら いくらあんたでも GPは やれねえな"
npc,48700,487,17,24,68,0,0,"`==もういっしゅうかんもなるかの
 かいがんにうちあげられた==
 あの ツンツンあたまのわかいの==

`ああ ムゴイこっちゃで==
 でも ありゃどうもへんだで==
 どでかいたいけん にぎりしめて==

`なんやふきつなきがするんや。
 なんちゅうても ほれ==
 あの ふしぎなあおいめ==

ティファ
`えッ!?


ティファ
`ちょ==ちょっと
 まってください!!
 いま なんて!?
ティファ
`すみません!
 いまのはなしのわかいひとって==
 もしかして==
`ああ==このさきのかいがんで
 むらのものがみつけたんじゃよ==。
 もういっしゅうかんほどまえのことじゃ

`うん かわいそうに==。
 ありゃ かなりとおくから
 ながされてきたんやで==

ティファ
`クラウドよ!!
 まちがいない!!
 クラウドだわ!!
ナナキ
`やっぱり ここに!


ユフィ
`ビンゴね!!


ティファ
`それで そのひとは!?
 ぶじなんですか!?
 いま どこに==!?
`ああ==このさきの==
 ほれ そこのしんりょうじょに==


ティファ
`いきてる==!


`クラウドが==
 クラウドがいきてる!!


ティファ
`クラウド==!!
はしりだすティファ

レッドXIII
`まって!


ユフィ
`あん ちょっとお!"
npc,48701,487,22,29,68,1,0,"`さあ さあ しゅっけつだいサービス!!
 ほかじゃぜったいてにはいらない
 さいこうのぶきやぼうぐがせいぞろい。
 はやいものがちだよ チクショー!
`さ おきゃくさんも
 そんなとこでつったってないで
 なかへどうぞ!どうぞ!
 えんりょなんか いらないから
`しかし なんだってまた
 こんなのんきなむらなんかに
 みせをだそうとおもいついたんだろうね
 うちのひとは==?はあ=="
npc,48702,487,28,31,78,1,1,"`おや みなれないかおだね。
 そとからきたのかい?
 どうだい むこうのようすは?

`じしんだの メテオだの==
 このよのおわりがくるってのは
 ほんとなのかねえ

`ああ しんきくさい!
 イヤなよのなかだよ
 まったく=="
npc,48703,487,21,27,85,2,0,"ティファ
`どうしたの おまえ?
 ひとりぼっちなの?

ティファ
`みうしなちゃったのね
 たいせつなだれかを==?
 バカだね=="
npc,48704,487,18,37,77,3,0,"`ほい。こんにちは べっぴんさん。
 ここは ミディール。
 のどかな おんせんむらじゃよ

`わしらのようなとしよりが
 のんびりくらすには
 うってつけのばしょじゃて

`どうもそとでは なにやら
 たいへんなことになっとるらしいが
 まだここはしずかなもんじゃよ"
npc,48705,487,17,23,77,1,0,"`==もういっしゅうかんもなるかの
 かいがんにうちあげられた==
 あの ツンツンあたまのわかいの==

`ああ ムゴイこっちゃで==
 でも ありゃどうもへんだで==
 どでかいたいけん にぎりしめて==

`なんやふきつなきがするんや。
 なんちゅうても ほれ==
 あの ふしぎなあおいめ==

ティファ
`えッ!?


ティファ
`ちょ==ちょっと
 まってください!!
 いま なんて!?
ティファ
`すみません!
 いまのはなしのわかいひとって==
 もしかして==
`ああ==このさきのかいがんで
 むらのものがみつけたんじゃよ==。
 もういっしゅうかんほどまえのことじゃ

`うん かわいそうに==。
 ありゃ かなりとおくから
 ながされてきたんやで==

ティファ
`クラウドよ!!
 まちがいない!!
 クラウドだわ!!
ナナキ
`やっぱり ここに!


ユフィ
`ビンゴね!!


ティファ
`それで そのひとは!?
 ぶじなんですか!?
 いま どこに==!?
`ああ==このさきの==
 ほれ そこのしんりょうじょに==


ティファ
`いきてる==!


`クラウドが==
 クラウドがいきてる!!


ティファ
`クラウド==!!
はしりだすティファ

レッドXIII
`まって!


ユフィ
`あん ちょっとお!"
npc,48706,487,13,32,68,1,0,"`まあ あのこチョコボから
 みどりのいしをもらったのね!
 うらやましい"
npc,48707,487,18,38,60,3,0,"Yura
`こんにちは Yura です
 マップさくせいや BGMのリネーム
 がいぶファイルのせっていを させてもらってます
`とりあえず じぶんのさくせいしたミディールに
 npcをはいちしてみました


`じぶんのせいさくぶつや せっていしたものに
 おかしいところや
 かいぜんしたほうが いいところがあったら
 スレないで えんりょなくいってくださいね
`わたしは ほんらいそんざいしない
 npcなので かんせいしたら
 けしておきます では さようなら"
npc,48900,489,7,9,68,0,0,"`いつなんじ そらからおおきなほしが
 ふってくるかわからないんだって?
 ほんとに ほんとのはなしなのかい?

`わたしには まだしんじられないよ。
 なんでこんなことに
 なってしまったのかしらねえ?
"
npc,48901,489,5,7,77,1,0,"`こだいウエポン? せかいのしゅうまつ?
 そんなもん しったことか!
 わしは ひゃくまでいきるのじゃ

`やりのこしたことが
 やまほどあるんじゃぞ。
 まだまだ これからじゃい

`そもそもしんらやソルジャーぐんは
 なにをやっちょるのだ?ああ?
 ぶったるんどるわい!!"
npc,48902,489,4,7,85,3,0,"`ワン!"
acce_shop,48903,489,9,7,68,3,0,5005/5019/5020/5021/5013/5014/5015
npc,49000,490,8,8,77,0,0,"`なにやらよくないことが
 おこっとるというじゃないか?
 だいじょうぶなのかのう

`わしは いいんじゃ。
 もうじゅうぶんながくいきさせて
 もろうたからね

`ただ とおくのまちでくらしとる
 むすこふうふやまごたちのことが
 きがかりでなあ==

`ちゃんとぶじでいてくれたら
 ええんじゃが==
ベッドのうえのエリクサーをゲットし
へやをでようとするシド
`ちょいとまちなさい



`おまえさんたち なんか
 とらんかったかね?


シド
`お おう。そりゃ==
     とったぜ おやじ!
     しらん まったくしらん!
シド
`ありゃ このシドさまがいただいた!
 バッチリゆうこうにつかわせてもらうぜ

`ほっほっ かわったおひとじゃな。
 きにいったわい。
 そいつはすきにつかうとええじゃろ

シド
`すまねえな。
 たすかるぜ じーさん"
npc,49100,491,10,8,11,1,0,"ティファ
`クラウド==!?


ティファ
`ああ==クラウド!!
 よかった ぶじだったのね!?

ティファ
`==!?


ティファ
`クラウド==?


クラウド
`う==ああ==?


ティファ
`ど==どうしたの==
 クラウド==?

クラウド
`あ==。ぐげ==?


ティファ
`クラウド!
 どうしちゃったの==!?

ドクター
`まこうちゅうどくだよ==。
 それも かなりじゅうどの ね==

`どうもこのわかものは
 きょうれつなまこうエネルギーに
 ちょうじかんさらされたようだな

`おそらく じぶんがだれなのか
 じぶんがいまどこにいるのかすら
 りかいしていないだろう==

`かわいそうだが きみのこえも
 とどいてはいまい==。
 ほんとうのかれはべつのばしょにいるんだ

`だれもいったことのないような
 とおいばしょに==
 ひとりぽっちでね==

ティファ
`そんな==!!


レッドXIII
`なんて むごい==


ユフィ
`ウソでしょ!?


ティファ
`クラウド==


ドクター
`コホン! わたしたちは
 ちょっとせきをはずすとしようか

ドクター
`さあ きみたちも いっしょに==。
 そとでまっていよう
ふたりをのこし みんながそとへ がめんはまっかになる
ティファ
`どうして==?
 どうして こんなことに==!

ティファ
`おねがい クラウド==。
 こたえてよ==

`ちゃんとわたしのことみてるって
 わたしのこえがきこえてるって==
 いってよ ねえ==

ティファ
`あなたとのおもいでをしんじたくて
 ここまできたのに==

`こんなの ないよ==!
 ひどすぎるよ==


ティファ
`ああ クラウド==!
 わたし==
ばめんてんかんして そとに
レッドXIII
`ねえせんせい クラウドは
 だいじょうぶなのかな?
 ちゃんと なおるの?
ドクター
`くりかえすがかれはじゅうどのまこうちゅうどくだ。
 あそこまでひどいのは わたしも
 みたことがない==
`まこうエネルギーないにひそむ
 ぼうだいなちしきのりょう==。
 それがいっぺんにかれのあたまのなかに
 ながれこんだんだろう==
`ふつうのにんげんには
 たえきれるものじゃない==。
 いきてるだけでも きせきだ!

レッドXIII
`ムリないよ。なまみで
 ライフストリームにどっぷり
 つかっちゃったんだから==
ドクター
`しかし どんなところにも
 きぼうのひかりはある。
 あきらめては いけない
`いいかい きみたちが
 きぼうをすててしまったら==
 いったいかれはどこへかえればいいと
 いうのかね?
レッドXIII
`うん きっとよくなるよね!
 つよいソルジャーだもの クラウド
しんりょうじょからでてくるティファ
ティファ
`===


レッドXIII
`だいじょうぶ ティファ?


ティファ
`ええ==。
 しんぱいかけて ごめんなさい。

`それで==ちょっとみんなに
 はなしがあるんだけど==
ふたたび なかにはいるいちどう

ティファ
`はなしってのは ほかでもない
 クラウドのことなんだけど==

ティファ
`わたし==かれのそばに
 いてあげたいの==

レッドXIII
`うん それがいいよ!


ユフィ
`やっぱ そうこなくちゃ。
 じぶんにしょうじきにいきなきゃ ね

ティファ
`ゴネンね みんな==。
 こんなときに==

レッドXIII
`いいんだよ そんなこと。
 オイラたちも またよるからさ

ユフィ
`クラウドのこと たのんだね。
 がんばるんだよ ティファ

ティファ
`うん==


レッドXIII
`よし それじゃオイラたちは
 ハイウインドにもどろう
ばめんはてんかんし ハイウインドへ"
npc,49101,491,6,7,82,0,0,"ティファ
`クラウド!?


ドクター
`おやおや。そんなにあわてて
 メテオでもふってきたかね
 おじょうさん?
ティファ
`すみません どうやらゆうじんが
 こちらでおせわになっているらしいと
 きいたもので==
ドクター
`ゆうじん==?


ドクター
`ああ==! あのわかもののことか!?


`あんしんしなさい。
 きみのゆうじんなら となりのへやだよ。
 ただ まだぐあいが==

ティファ
`こちらですか?


ティファ
`しつれいします!
となりのへやにいくティファ"
npc,49102,491,11,8,83,2,0,"このキャラにセリフはありません
イベントのために はいちされています"
materia_shop,49200,492,6,9,76,3,0,4300/4301/4011/4008/4014
npc,49201,492,7,10,60,3,3,"チョコボは こうぶつのやさいを
くれそうにないにんげんにはつめたかった。"
npc,49202,492,8,10,68,3,3,"`なんでももうすぐ
 あのきょだいなおつきさまが
 ふってくるっていうじゃない?

`じょうだんじゃないわ!
 とりあえずひつようなものは
 かいだめしとかなくっちゃ!

`ジャマよ あんたたち。
 ほら どいた どいた!"
